266,1020114,"[1006355, 1010402, 1032844, 1043874, 1045908, 1046191, 1055699, 1057796, 1059423, 1062993, 1068519, 1072724, 1080710, 1087343, 1088431, 1114645, 1122860, 1127780]"
267,1020131,"[1014439, 1021144, 1023138, 1043767, 1043933, 1047171, 1080708, 1089771, 1095728, 1098195, 1104526, 1107800]"
268,1020172,"[1044918, 1072738, 1121038, 1122860, 1131375]"
269,1020221,"[1004622, 1010402, 1032844, 1044909, 1081914, 1088214, 1089598, 1105957]"
270,1020245,"[1004622, 1018599, 1020745, 1030144, 1045663, 1093137, 1105957, 1108697, 1121038]"
271,1020255,"[1006631, 1043933, 1045687, 1057786, 1072736, 1072737, 1072738, 1072891, 1086517, 1090723, 1098880, 1100390, 1104526, 1108697, 1121038]"
272,1020264,"[1010402, 1054788, 1072737, 1086517, 1092971, 1108697, 1126489]"
273,1020373,"[1010402, 1032844, 1061923, 1072738, 1088431, 1089598]"
274,1020533,"[1001726, 1044909, 1072675, 1081914, 1094099, 1108697, 1109083, 1114553, 1139529]"
275,1020558,"[1008033, 1010402, 1023480, 1027428, 1044909, 1055406, 1057796, 1057937, 1089983, 1095728, 1117043]"
276,1020608,"[1010402, 1032844, 1046191, 1072675, 1077599, 1088431]"
277,1020747,"[1004622, 1023543, 1024055, 1044975, 1049171, 1054968, 1070428, 1072738, 1082374, 1086517, 1091528, 1095970, 1108697]"
278,1020767,"[1010402, 1037893, 1052381, 1072675, 1088414]"
279,1020953,"[1049250, 1057977, 1072891, 1079611, 1090533]"
280,1021044,"[1008973, 1010402, 1035335, 1046452, 1049171, 1056411, 1072738, 1082184, 1111320, 1119919]"
281,1021056,"[1004622, 1047585, 1058384, 1064275, 1072738, 1086517, 1095235, 1108697]"
282,1021127,"[1001726, 1067724, 1086517, 1099892, 1118765, 1128964]"
283,1021307,"[1000351, 1010402, 1030641, 1046477, 1048212, 1079128, 1099774, 1133396]"
284,1021805,"[1003838, 1004622, 1010402, 1021144, 1045811, 1047585, 1098880, 1114553]"
285,1021987,"[1025952, 1035454, 1052869, 1072738, 1079496, 1118490]"
286,1022190,"[1006631, 1010402, 1032844, 1043874, 1047585, 1072737, 1072738, 1086517, 1105957, 1111217, 1122860, 1139529]"
287,1022214,"[1027436, 1045811, 1081418, 1087325, 1131691]"
288,1022343,"[1062993, 1065733, 1066051, 1068374, 1083608, 1127780]"
289,1022516,"[1006631, 1044981, 1071797, 1072736, 1077599, 1086517, 1096687, 1116446, 1121038, 1139529]"
290,1022707,"[1010402, 1045582, 1052381, 1072737, 1072738]"
291,1022753,"[1003838, 1004622, 1023543, 1054968, 1077599, 1079057, 1083608, 1091528, 1098880, 1108697]"
292,1022787,"[1003838, 1004622, 1016024, 1043652, 1045811, 1047585, 1048899, 1066339, 1088214, 1089771, 1095844]"
293,1022796,"[1010402, 1023543, 1044975, 1052381, 1072737, 1072738, 1087325, 1095970, 1108697, 1112324]"
294,1022902,"[1010402, 1021144, 1046191, 1122860, 1139529]"
295,1022992,"[1004622, 1096331, 1098880, 1108697, 1130609]"
296,1023051,"[1026156, 1107800, 1109293, 1122860, 1137554]"
297,1023053,"[1010402, 1027878, 1072737, 1072738, 1079057, 1084086, 1086517, 1108697]"
298,1023197,"[1019789, 1030850, 1039719, 1047171, 1055850, 1060525, 1089733, 1097202, 1102214, 1108132, 1108750, 1111939, 1126437]"
299,1023207,"[1002651, 1014497, 1024055, 1086988, 1087325, 1095970, 1107582]"
300,1023305,"[1004622, 1064322, 1096123, 1105957, 1108697, 1131691]"
301,1023334,"[1010402, 1032844, 1044909, 1081914, 1082297, 1127780]"
302,1023387,"[1010402, 1041467, 1063410, 1064275, 1095970, 1111457]"
303,1023439,"[1027520, 1044909, 1061146, 1072738, 1091759, 1114553]"
304,1023498,"[1009585, 1010041, 1014139, 1026689, 1036722, 1050771, 1065105, 1072726, 1075239, 1083420, 1097154, 1116303, 1118765, 1121038, 1121377, 1121791]"
305,1023504,"[1004622, 1023543, 1032844, 1054968, 1068519, 1091528]"
306,1023729,"[1006824, 1032844, 1064275, 1086517, 1114657, 1121038]"
307,1023977,"[1025799, 1029676, 1036123, 1070288, 1109220, 1118301, 1119135, 1131375]"
308,1023983,"[1000512, 1008973, 1010402, 1072675, 1117576]"
309,1024021,"[1010402, 1025952, 1095970, 1107800, 1109293, 1122860, 1123983]"
310,1024085,"[1010402, 1032844, 1044909, 1045242, 1045908, 1058384, 1066051, 1070428, 1072675, 1095970, 1098880, 1108697, 1114553]"
311,1024159,"[1010402, 1030064, 1047171, 1054968, 1057806, 1086517, 1095970]"
312,1024179,"[1006631, 1010402, 1027436, 1072737, 1086517, 1114553, 1127780]"
313,1024319,"[1004622, 1015457, 1072675, 1086517, 1139529]"
314,1024324,"[1010402, 1032844, 1044909, 1045687, 1072737, 1081914, 1114553]"
315,1024415,"[1010402, 1044975, 1072738, 1108697, 1121038]"
316,1024444,"[1014439, 1023543, 1044379, 1089733, 1090247]"
317,1024448,"[1004622, 1022887, 1023543, 1027490, 1036998, 1037828, 1044918, 1044975, 1045811, 1046191, 1054968, 1065130, 1072738, 1078954, 1080640, 1082297, 1086517, 1087325, 1090767, 1091528, 1095970, 1112324]"
318,1024473,"[1010654, 1023480, 1023792, 1070564, 1098880, 1108697, 1127780]"
319,1024500,"[1025620, 1044909, 1072675, 1081914, 1095970]"
320,1024602,"[1012250, 1025223, 1040802, 1073070, 1108697]"
321,1024637,"[1003218, 1014439, 1032844, 1052381, 1063021, 1072738, 1080708, 1081418, 1086517, 1095235, 1096746, 1108697, 1108883, 1111283, 1112324, 1118765, 1126369, 1128964, 1130609]"
322,1024656,"[1004622, 1010402, 1016469, 1023543, 1024055, 1042288, 1044909, 1044975, 1054844, 1054968, 1065805, 1072675, 1072738, 1079056, 1081914, 1086517, 1091528, 1095970, 1108697, 1111217, 1139529]"
323,1024792,"[1030076, 1049250, 1072891, 1074855, 1090533]"
324,1024800,"[1010402, 1045166, 1088214, 1091754, 1105957]"
325,1024801,"[1010402, 1043874, 1046191, 1068519, 1122860, 1127780]"
326,1024849,"[1029320, 1064614, 1072776, 1080847, 1086517, 1098880, 1114553]"
327,1024948,"[1000351, 1017058, 1021307, 1025640, 1035565, 1055868, 1064580, 1072738, 1086517, 1095728, 1108697, 1109220, 1127527]"
328,1024992,"[1010402, 1074120, 1108697, 1118765, 1136739]"
329,1025087,"[1049250, 1057977, 1072891, 1079611, 1090533]"
330,1025127,"[1001726, 1003838, 1004622, 1006824, 1008195, 1010402, 1025903, 1026784, 1027490, 1035122, 1045811, 1047585, 1052381, 1064275, 1068575, 1088214, 1095235, 1095728, 1095844, 1112324, 1122860]"
331,1025228,"[1004846, 1024055, 1057977, 1072695, 1104226]"
332,1025282,"[1010402, 1043874, 1046191, 1068519, 1072738, 1122860, 1127780]"
333,1025312,"[1004614, 1010402, 1072738, 1077599, 1086517, 1108697, 1112324, 1121038, 1131691]"
334,1025595,"[1003545, 1012167, 1013382, 1058552, 1088431, 1104799]"
335,1025685,"[1006631, 1087325, 1095970, 1098880, 1108697]"
336,1025846,"[1010402, 1039125, 1044918, 1082297, 1089733, 1090230, 1126437, 1138449]"
337,1025882,"[1006631, 1010402, 1032844, 1039873, 1044909, 1044918, 1046191, 1067594, 1068519, 1070010, 1072737, 1080208, 1081914, 1082297, 1083608, 1105957, 1108452, 1119828, 1127780, 1136629]"
338,1025894,"[1001726, 1010402, 1044918, 1077599, 1082297]"
339,1025940,"[1010402, 1060230, 1072738, 1087325, 1095728, 1131691]"
340,1025951,"[1027490, 1035122, 1044975, 1045582, 1105957, 1121038]"
341,1026060,"[1004622, 1024055, 1044975, 1059461, 1060230, 1098880]"
342,1026135,"[1010402, 1013804, 1086517, 1108697, 1139529]"
343,1026183,"[1003838, 1004622, 1010402, 1023543, 1024055, 1044975, 1047585, 1054968, 1059461, 1091528, 1095728]"
344,1026336,"[1007989, 1013804, 1108697, 1109083, 1121038, 1139529]"
345,1026376,"[1010402, 1029915, 1030641, 1034586, 1103229, 1131375]"
346,1026441,"[1010402, 1049250, 1058954, 1080935, 1086517, 1099864, 1127689]"
347,1026474,"[1003838, 1004622, 1045811, 1047585, 1050667, 1086517]"
348,1026659,"[1000222, 1010402, 1010819, 1072738, 1095970]"
349,1026661,"[1001726, 1003838, 1006631, 1032844, 1043874, 1044909, 1045166, 1045811, 1046191, 1068519, 1072675, 1072738, 1083608, 1086517, 1087325, 1088431, 1095728, 1099774, 1108697, 1114553, 1116446, 1121814, 1128702]"
350,1026689,"[1011455, 1014139, 1014552, 1023498, 1041185, 1071712, 1075229, 1078064, 1083420, 1097154, 1109220, 1127103, 1133398]"
351,1026711,"[1002651, 1014497, 1024055, 1086988, 1087325]"
352,1026712,"[1004622, 1010402, 1045242, 1072738, 1078950, 1105957, 1108697]"
353,1026914,"[1010402, 1016469, 1042288, 1044909, 1049171, 1058723, 1072675, 1077599, 1079056, 1081914, 1084880, 1095970, 1108697, 1109293]"
354,1026966,"[1010402, 1043874, 1046191, 1062993, 1068519, 1122860, 1127780]"
355,1026975,"[1006929, 1010402, 1059423, 1059613, 1113957]"
356,1026995,"[1004622, 1007437, 1010402, 1016008, 1016162, 1020533, 1023543, 1024055, 1044975, 1054968, 1057806, 1057977, 1058168, 1059423, 1064454, 1072738, 1086517, 1091528, 1095970, 1098880]"
357,1027050,"[1045779, 1072738, 1086517, 1087562, 1122860]"
358,1027189,"[1003509, 1006631, 1010402, 1044909, 1046191, 1072675, 1072737, 1086517, 1090533, 1108697, 1111217, 1116446, 1128702]"
359,1027191,"[1002444, 1010725, 1011592, 1038725, 1045121, 1047056, 1063516, 1064251, 1064889, 1068472, 1072735, 1074120, 1079057, 1079186, 1082183, 1086517, 1092098, 1108346, 1108697, 1109083, 1118765, 1121038, 1125594, 1136549, 1139943]"
360,1027366,"[1029676, 1030641, 1047296, 1059261, 1109220, 1131375]"
361,1027392,"[1001365, 1006824, 1010402, 1044918, 1045582, 1052381, 1064275, 1074120, 1077599, 1079057, 1082297, 1098880, 1108697]"
362,1027506,"[1010402, 1037828, 1043874, 1082297, 1086517, 1122860]"
363,1027571,"[1094099, 1095970, 1108697, 1114553, 1139529]"
364,1027671,"[1004622, 1007144, 1010402, 1072738, 1074869, 1105957]"
365,1027777,"[1008033, 1010402, 1041230, 1046191, 1072738]"
366,1027976,"[1004622, 1023543, 1044975, 1054968, 1059461, 1091528, 1099892]"
367,1028031,"[1004308, 1040802, 1060058, 1073070, 1078503, 1079288, 1083015, 1093492, 1121004]"
368,1028112,"[1014497, 1016888, 1025903, 1067816, 1071712, 1091528, 1117349, 1139458]"
369,1028297,"[1042085, 1044918, 1068789, 1077599, 1082297]"
370,1028434,"[1007078, 1023977, 1030641, 1047296, 1068963, 1071976, 1078696, 1103229, 1109220, 1119135]"
371,1028479,"[1010402, 1044975, 1059461, 1060230, 1081951, 1095970, 1123816]"
372,1028513,"[1023480, 1032844, 1046452, 1068519, 1095970]"
373,1028646,"[1006631, 1079278, 1087156, 1108697, 1123376]"
374,1028722,"[1010402, 1046452, 1090299, 1108697, 1137413]"
375,1028787,"[1003838, 1004622, 1016024, 1027436, 1027490, 1045811, 1047585, 1068575, 1087325, 1095844, 1128210, 1131691]"
376,1028916,"[1006631, 1010402, 1045166, 1072737, 1108697]"
377,1028920,"[1038085, 1069232, 1069985, 1090308, 1091403]"
378,1028970,"[1008033, 1010402, 1022723, 1025677, 1032844, 1044918, 1051950, 1073754, 1077599, 1082297, 1095970]"
379,1028991,"[1004622, 1041230, 1044918, 1077599, 1082297, 1128702]"
380,1029327,"[1003838, 1111217, 1121814, 1128210, 1131726]"
381,1029366,"[1010402, 1023280, 1052869, 1064080, 1064682, 1069460, 1070564, 1072738, 1100507, 1125355, 1136422]"
382,1029375,"[1010402, 1016024, 1027436, 1086517, 1114553]"
383,1029402,"[1001365, 1004622, 1006631, 1007437, 1030144, 1072736, 1112932]"
384,1029436,"[1010725, 1011592, 1068472, 1079057, 1086517]"
385,1029582,"[1027571, 1045044, 1046040, 1125404, 1139529]"
386,1029651,"[1006824, 1010402, 1045582, 1064275, 1068396, 1072695]"
387,1029676,"[1023977, 1027366, 1028434, 1038735, 1059261, 1068963, 1070288, 1071976, 1078696, 1079128, 1123875, 1124115, 1131375, 1137136]"
388,1029746,"[1000351, 1020745, 1046477, 1048998, 1071970, 1081934, 1139529]"
389,1029906,"[1000351, 1006893, 1035621, 1039789, 1058769, 1101141, 1103677, 1133976]"
390,1029915,"[1006631, 1007078, 1028434, 1030641, 1067848, 1078696, 1123875, 1126758, 1128028, 1131375, 1136865]"
391,1030027,"[1045101, 1065834, 1086193, 1090891, 1099774]"
392,1030058,"[1003838, 1014497, 1070428, 1071293, 1072738, 1091077, 1098880, 1110675, 1122860, 1124268]"
393,1030102,"[1034713, 1072737, 1072738, 1086517, 1108697]"
394,1030144,"[1006254, 1081262, 1088615, 1109083, 1119919, 1139529]"
395,1030322,"[1001726, 1013804, 1081262, 1081914, 1095728, 1099774, 1111217, 1114553, 1139529]"
396,1030437,"[1003381, 1010402, 1072738, 1108241, 1108697]"
397,1030639,"[1001726, 1044909, 1044918, 1072675, 1081914, 1082297]"
398,1030741,"[1002651, 1044975, 1059461, 1072738, 1089771, 1105957, 1131726]"
399,1030755,"[1074120, 1077599, 1079057, 1086517, 1108697]"
400,1030869,"[1003838, 1004622, 1043652, 1045811, 1047585, 1064275, 1095844, 1098880]"
401,1030951,"[1010402, 1045166, 1077599, 1098880, 1099774]"
402,1031033,"[1001365, 1010402, 1030399, 1045908, 1059423, 1068519, 1072738, 1073754, 1079057, 1082297, 1086517, 1108697, 1118765, 1119828, 1122860, 1127780, 1137554]"
403,1031058,"[1006631, 1016469, 1038725, 1071797, 1091754, 1095970, 1104526, 1108697, 1123376]"
404,1031116,"[1004622, 1010402, 1023543, 1024055, 1040084, 1044975, 1054968, 1058009, 1060230, 1066771, 1072737, 1072738, 1080640, 1086517, 1091528, 1095970]"
405,1031137,"[1008033, 1010402, 1012969, 1014439, 1021144, 1023480, 1039544, 1044888, 1072738, 1086517, 1088431, 1093137, 1095970, 1139529]"
406,1031203,"[1077599, 1088431, 1089771, 1122860, 1124740]"
407,1031281,"[1010402, 1032844, 1045166, 1072776, 1088431, 1137428]"
408,1031315,"[1010402, 1014624, 1025952, 1044918, 1081262, 1082297, 1093960, 1095235, 1095728, 1107800, 1109293, 1122860, 1137554]"
409,1031654,"[1010402, 1016888, 1023186, 1032844, 1044918, 1048438, 1048899, 1066051, 1066339, 1067816, 1068374, 1080847, 1083608, 1088214, 1089771, 1091528, 1095970, 1112798, 1117349]"
410,1032177,"[1036652, 1045687, 1066287, 1067724, 1072736]"
411,1032211,"[1010402, 1016888, 1032844, 1044918, 1058723, 1068519, 1082297, 1108697, 1109083, 1121038]"
412,1032364,"[1001365, 1045183, 1064275, 1098195, 1098880, 1108750, 1109662]"
413,1032420,"[1002651, 1014497, 1024055, 1086988, 1087325]"
414,1032669,"[1010402, 1044909, 1046452, 1081914, 1111217, 1114553, 1121814]"
415,1032793,"[1006631, 1072776, 1079278, 1086517, 1098880, 1104526, 1108697, 1123376]"
416,1032935,"[1008195, 1010402, 1013269, 1021626, 1064275, 1095728]"
417,1033153,"[1006631, 1018940, 1058707, 1059405, 1098541, 1098880, 1108697, 1123376]"
418,1033207,"[1010402, 1044909, 1045166, 1081914, 1098880, 1108697]"
419,1033324,"[1032844, 1068519, 1077599, 1078950, 1098880, 1139197]"
420,1033843,"[1004622, 1010402, 1046191, 1105645, 1121531]"
421,1034129,"[1003838, 1010402, 1023543, 1024055, 1038725, 1044918, 1052381, 1054968, 1079626, 1088214, 1095970, 1133198]"
422,1034293,"[1002651, 1004622, 1026784, 1052381, 1131726]"
423,1034314,"[1009462, 1010402, 1026185, 1072737, 1072738, 1089907, 1108697, 1131339]"
424,1034318,"[1006631, 1010402, 1072738, 1077599, 1089598, 1098880, 1108697, 1131375]"
425,1034363,"[1072738, 1086517, 1095970, 1108697, 1121038]"
426,1034495,"[1010310, 1023480, 1032844, 1044909, 1068519, 1077599, 1078950, 1079057, 1086517, 1090961, 1095970, 1108697, 1135696]"
427,1034851,"[1003838, 1019789, 1045582, 1060525, 1108132, 1118490]"
428,1034888,"[1010402, 1016024, 1016888, 1048899, 1052381, 1072738, 1081418, 1095235, 1112324, 1126369]"
429,1035072,"[1003838, 1017423, 1024055, 1048899, 1057977, 1080847, 1097202, 1108883, 1130866]"
430,1035322,"[1012965, 1023792, 1055464, 1079824, 1104638, 1108985, 1120852, 1125097]"
431,1035380,"[1010402, 1032844, 1046191, 1077599, 1080359, 1109662, 1119828, 1122860]"
432,1035386,"[1037828, 1044909, 1045687, 1078950, 1081914, 1082297, 1086517]"
433,1035454,"[1039846, 1040662, 1044909, 1054968, 1061826, 1077599, 1081262, 1095728, 1105957, 1108697, 1121038, 1127945]"
434,1035478,"[1014439, 1023060, 1033714, 1039544, 1045687, 1067724, 1072737, 1072738, 1078591, 1079057, 1086517, 1091754, 1095970, 1098880, 1108697, 1127689, 1139529]"
435,1035621,"[1000351, 1029906, 1049171, 1103677, 1127527]"
436,1035784,"[1000563, 1010402, 1013844, 1046191, 1095728]"
437,1035846,"[1010402, 1014374, 1063021, 1064531, 1094433, 1097748, 1098880, 1139227]"
438,1035938,"[1024055, 1044975, 1051735, 1059461, 1060230, 1095970]"
439,1036003,"[1006631, 1045687, 1072737, 1086517, 1114553]"
440,1036061,"[1024055, 1057806, 1072738, 1089771, 1121038]"
441,1036098,"[1001365, 1004622, 1014439, 1021435, 1023543, 1024055, 1030064, 1030144, 1032844, 1037641, 1044909, 1044918, 1044975, 1045242, 1054968, 1059461, 1068519, 1072675, 1072738, 1077599, 1078950, 1079057, 1082297, 1086517, 1090247, 1091528, 1095970, 1098195, 1098880, 1099774, 1108697, 1114553, 1119919]"
442,1036195,"[1006631, 1010402, 1072737, 1072738, 1095970, 1108697]"
443,1036264,"[1044918, 1067724, 1082297, 1107800, 1128964]"
444,1036401,"[1082297, 1090247, 1108697, 1111217, 1139529]"
445,1036480,"[1063059, 1077599, 1086517, 1108731, 1113433, 1116446]"
446,1036505,"[1006631, 1030064, 1045242, 1072738, 1082247, 1086517, 1090247]"
447,1036539,"[1000178, 1010402, 1018599, 1037249, 1084196, 1098880]"
448,1036592,"[1010402, 1040084, 1066051, 1088615, 1093960, 1095728]"
449,1036613,"[1006631, 1010402, 1032844, 1044918, 1047585, 1072737, 1082297, 1086517, 1139529]"
450,1036654,"[1023480, 1027490, 1035122, 1057806, 1073754, 1077599, 1086517, 1098195, 1121038, 1128964]"
451,1036739,"[1010402, 1023543, 1024055, 1042551, 1044975, 1046191, 1054968, 1072738, 1080708, 1086517, 1091528, 1095970, 1108697]"
452,1036839,"[1010402, 1032844, 1039301, 1046040, 1100390, 1108697]"
453,1036869,"[1006254, 1014624, 1030144, 1044909, 1061555, 1072675, 1077668, 1080640, 1081943, 1095970, 1114553, 1116989, 1119919]"
454,1037074,"[1004622, 1023543, 1024055, 1044975, 1054968, 1059461, 1091528]"
455,1037216,"[1008729, 1010402, 1072776, 1080847, 1097878, 1099774, 1108883]"
456,1037260,"[1011402, 1016024, 1044918, 1082297, 1139529]"
457,1037261,"[1010402, 1044975, 1056791, 1072738, 1108697]"
458,1037287,"[1042865, 1063824, 1065449, 1071797, 1098880, 1108697]"
459,1037293,"[1044909, 1063059, 1072675, 1086517, 1108697]"
460,1037512,"[1003838, 1004622, 1043652, 1045811, 1046026, 1047585, 1095844, 1119919]"
461,1037521,"[1010402, 1024256, 1045166, 1088214, 1105957, 1111217]"
462,1037612,"[1032844, 1045166, 1045582, 1046505, 1064275, 1095721]"
463,1037659,"[1004622, 1006631, 1044909, 1054493, 1072737, 1081914, 1108697]"
464,1037699,"[1010402, 1023480, 1063950, 1082025, 1102908, 1108095]"
465,1037776,"[1004622, 1010402, 1072738, 1087325, 1139529]"
466,1037881,"[1010402, 1022723, 1024055, 1039544, 1062993, 1078950, 1090247, 1098195]"
467,1037893,"[1006355, 1008195, 1010402, 1020767, 1046477, 1080640, 1084880, 1098880, 1100390, 1108697, 1121038]"
468,1038041,"[1006631, 1010402, 1032844, 1045687, 1072737, 1078950, 1086517, 1095728, 1114553, 1122860]"
469,1038044,"[1004622, 1015457, 1046191, 1072675, 1086517]"
470,1038085,"[1028920, 1069232, 1069985, 1090308, 1091403, 1108697]"
471,1038300,"[1006631, 1043874, 1044909, 1045811, 1046191, 1049171, 1051440, 1060751, 1063059, 1072675, 1072738, 1077599, 1083608, 1086517, 1087325, 1095728, 1099774, 1108697, 1114553, 1119919, 1123376, 1128702]"
472,1038315,"[1044909, 1045811, 1072738, 1086517, 1108697]"
473,1038339,"[1008729, 1010402, 1045779, 1057806, 1057977, 1072776, 1088615, 1098880, 1104222, 1108697]"
474,1038385,"[1016938, 1060230, 1062993, 1066287, 1079057]"
475,1038556,"[1001726, 1010402, 1036637, 1038557, 1090002]"
476,1038633,"[1003965, 1014814, 1031850, 1035565, 1106564, 1109220, 1131118]"
477,1038667,"[1017423, 1024055, 1044975, 1045582, 1059461, 1060230, 1064275, 1088214, 1089733, 1118490, 1122860, 1124740]"
478,1038673,"[1004622, 1024055, 1044975, 1054968, 1057806, 1086517, 1095970, 1096114, 1135133]"
479,1038727,"[1002449, 1021144, 1043933, 1057514, 1060230, 1072736, 1100390, 1117362, 1125355, 1125459, 1128554, 1131375]"
480,1038783,"[1010402, 1072738, 1079057, 1086517, 1108697, 1110974, 1121038]"
481,1038833,"[1006631, 1010402, 1032844, 1043874, 1045687, 1047585, 1072737, 1078950, 1082297, 1086517, 1114553, 1122860]"
482,1038845,"[1006631, 1010402, 1056617, 1063756, 1072738, 1081940, 1089983]"
483,1038889,"[1032844, 1044909, 1063059, 1086517, 1108697]"
484,1038890,"[1021144, 1038725, 1042692, 1052315, 1055850, 1064275, 1072738, 1081262, 1095728, 1095970, 1104526, 1104577, 1108697]"
485,1038930,"[1049250, 1057977, 1072891, 1079611, 1090533]"
486,1039051,"[1002651, 1010402, 1017423, 1024055, 1054968, 1077599, 1081943, 1105957, 1108697, 1122860, 1131726]"
487,1039111,"[1004622, 1010402, 1018599, 1023543, 1052381, 1098880, 1121814]"
488,1039133,"[1010402, 1023543, 1024055, 1052381, 1054968, 1091528, 1095970]"
489,1039173,"[1004622, 1019789, 1064275, 1095721, 1111283]"
490,1039301,"[1006631, 1010402, 1014624, 1030144, 1045166, 1045976, 1077668, 1081262, 1088615, 1095728, 1099774, 1119919]"
491,1039343,"[1007823, 1057297, 1064320, 1068617, 1072872]"
492,1039508,"[1001726, 1044909, 1072675, 1075625, 1077599, 1086517, 1108697]"
493,1039544,"[1002449, 1011400, 1015025, 1023060, 1044909, 1044975, 1065059, 1067724, 1072675, 1077657, 1086517, 1090247, 1092219, 1095970, 1108697, 1112070, 1115657, 1130508]"
494,1039591,"[1010402, 1032844, 1046452, 1047585, 1064275, 1081262, 1086517, 1114553, 1121814]"
495,1039596,"[1024055, 1025952, 1030771, 1077599, 1079393, 1107800, 1109293, 1137554]"
496,1039714,"[1001726, 1010585, 1024055, 1027490, 1046452, 1081914, 1108697]"
497,1039778,"[1006631, 1014439, 1032844, 1046191, 1059423, 1064167, 1077599, 1090247]"
498,1039845,"[1006631, 1047994, 1096587, 1098880, 1108697]"
499,1039846,"[1001726, 1004622, 1027941, 1035454, 1044909, 1045166, 1047585, 1072675, 1072828, 1080840, 1081914, 1086517, 1096650, 1100248, 1106853]"
500,1039922,"[1032844, 1044909, 1072738, 1081914, 1082297, 1088214, 1109662]"
501,1039985,"[1057514, 1091759, 1096508, 1111217, 1113351, 1127689]"
502,1040043,"[1026784, 1045811, 1072738, 1086517, 1108697]"
503,1040075,"[1006824, 1051400, 1064275, 1065130, 1072738, 1131691]"
504,1040091,"[1006631, 1010402, 1032844, 1072737, 1072738, 1086517, 1108697, 1116446]"
505,1040108,"[1044909, 1045811, 1061706, 1072738, 1086517]"
506,1040267,"[1004622, 1010402, 1032844, 1045166, 1114553, 1131691]"
507,1040282,"[1010402, 1023480, 1027938, 1045811, 1079393, 1095970]"
508,1040303,"[1004622, 1006355, 1010402, 1014439, 1016024, 1023480, 1023543, 1024055, 1032844, 1044918, 1044975, 1048116, 1054968, 1059461, 1060230, 1068519, 1077599, 1079057, 1079684, 1086517, 1091528, 1108697, 1108883, 1109662, 1111217]"
509,1040311,"[1001726, 1006631, 1010402, 1044909, 1057786, 1059366, 1072681, 1072737, 1081914, 1086517, 1089733, 1095614, 1098195]"
510,1040425,"[1008438, 1028871, 1030467, 1062746, 1070315, 1073070, 1086517, 1108697]"
511,1040430,"[1000222, 1004622, 1024055, 1025952, 1045262, 1054968, 1064682, 1068374, 1069460, 1072675, 1072738, 1072776, 1086517, 1095970, 1098880, 1100507, 1107800, 1108697, 1109293, 1120051, 1121814, 1126437, 1137554, 1138449]"
512,1040566,"[1044909, 1072737, 1072738, 1081914, 1082297]"
513,1040569,"[1001726, 1001840, 1012969, 1042620, 1047669, 1072776, 1086133, 1088730, 1094099, 1095970, 1131761, 1139529]"
514,1040647,"[1004622, 1018599, 1045582, 1072736, 1072738]"
515,1040704,"[1078950, 1079057, 1086517, 1088243, 1089733, 1118765]"
516,1040731,"[1023543, 1024055, 1044975, 1072738, 1086517, 1095970]"
517,1040761,"[1004622, 1033911, 1043767, 1046191, 1072695, 1077599, 1087343, 1088431, 1095970, 1107800, 1108697, 1117349, 1119828, 1121038, 1122860, 1124740]"
518,1040802,"[1004308, 1010402, 1014377, 1015931, 1024602, 1028031, 1031850, 1083015, 1088588]"
519,1040922,"[1003838, 1025952, 1045582, 1077599, 1079057, 1090247, 1107800, 1108697, 1109293, 1137554]"
520,1040950,"[1072737, 1072738, 1086517, 1108697, 1116446]"
521,1040983,"[1006824, 1010402, 1045582, 1064275, 1081487, 1098880]"
522,1041125,"[1017406, 1017986, 1023480, 1032770, 1057977, 1116989]"
523,1041230,"[1001952, 1030064, 1045242, 1045582, 1078950, 1102895]"
524,1041246,"[1004622, 1010402, 1021144, 1024055, 1072738, 1077599, 1078950, 1089598, 1089771, 1097590]"
525,1041251,"[1010402, 1044506, 1095970, 1095995, 1114553]"
526,1041343,"[1001726, 1015511, 1044909, 1081914, 1086517, 1116446]"
527,1041392,"[1004622, 1064275, 1065238, 1072738, 1086517, 1108697, 1121038, 1121814]"
528,1041432,"[1003307, 1056125, 1063756, 1072740, 1108697, 1121038]"
529,1041508,"[1006631, 1010402, 1043874, 1044918, 1072737, 1072738, 1082297, 1086517, 1122860]"
530,1041553,"[1001365, 1004622, 1010402, 1032844, 1045687, 1095970, 1108697, 1121038]"
531,1041706,"[1002651, 1003838, 1004622, 1014497, 1015768, 1016024, 1023543, 1025903, 1026784, 1027436, 1027490, 1035122, 1045811, 1046611, 1047585, 1048899, 1052381, 1066339, 1068575, 1072738, 1081418, 1086517, 1087325, 1088214, 1089598, 1095235, 1095844, 1112324, 1128210, 1131691, 1131726]"
532,1041777,"[1009427, 1063059, 1066287, 1077599, 1082297, 1086517, 1108697, 1121904]"
533,1041893,"[1003838, 1004622, 1016024, 1025903, 1026784, 1027490, 1035122, 1045811, 1052381, 1066339, 1068575, 1088214, 1095235, 1095844, 1112324]"
534,1041910,"[1014439, 1079057, 1086517, 1098195, 1108697]"
535,1042076,"[1003838, 1013254, 1044918, 1077599, 1081943, 1088615, 1098195, 1099774]"
536,1042086,"[1006983, 1007662, 1044981, 1061407, 1091754]"
537,1042166,"[1001726, 1006631, 1006824, 1010402, 1025952, 1039544, 1043874, 1044909, 1064275, 1067979, 1072738, 1077599, 1078950, 1079057, 1082297, 1085960, 1086517, 1095970, 1108697, 1111217, 1137428]"
