0.5242,43.5800,56.2761,491099.7193
0.0434,41.9000,15.6115,11.9560,35671.6043
0.0408,43.9200,14.6543,11.6807,33318.8161
0.0420,43.3000,13.8513,11.1025,32220.1105
0.0487,46.4500,13.0771,10.7367,32609.8449
0.0464,44.8300,13.6323,10.8826,33252.9420
0.0433,44.9500,13.4345,10.4150,32153.5794
0.0441,43.9600,13.2612,9.9389,31749.7658
0.0434,43.2600,13.1126,9.6407,31930.4533
0.0474,47.4400,12.7802,9.4606,31629.0314
0.0465,45.5500,11.8065,8.9302,31090.9938
0.0434,45.6400,11.3663,9.1242,29414.9476
0.0467,48.7600,11.4742,9.0195,30196.0198
0.0517,50.9700,9.9940,9.0119,28215.7705
0.0421,45.8200,10.3573,8.4631,28237.3174
0.0429,46.1600,10.0805,8.3949,28185.0967
0.0469,49.0400,10.5973,8.2151,29269.3825
0.0523,51.6200,9.7639,8.2317,28015.3839
0.0529,48.8900,10.8990,7.9837,30210.9463
0.0510,49.5700,10.6657,7.8397,29562.7097
0.0496,49.3800,10.9009,7.4421,29151.6183
0.0490,49.8500,10.6922,7.6984,28014.3407
0.0463,48.8900,10.4234,7.4384,27552.5733
0.0508,49.5400,10.6837,7.3086,28347.8935
0.0482,48.3400,10.2297,7.4195,27953.8123
0.0487,50.1100,10.2858,7.1691,28084.0113
0.0490,50.9000,9.9463,7.0308,27801.1037
0.0535,51.6600,9.9697,7.2906,28491.8684
0.0568,51.5900,10.0765,6.9968,29335.6706
0.0493,50.6700,9.6850,6.9970,27586.1231
0.0605,53.5900,9.8042,6.8381,28536.4963
0.0547,51.1500,9.3334,6.8437,27165.4208
0.0559,50.9800,9.9504,6.7916,28441.1802
0.0573,53.1600,9.4410,6.7360,27758.7989
0.0502,52.3000,9.2943,6.6546,26988.7772
0.0501,52.3100,9.2245,6.5257,27133.4333
0.0484,50.5000,9.4377,6.5361,27228.9394
0.0518,51.5900,8.9590,6.5887,26969.0021
0.0513,50.8800,9.1254,6.4097,26720.3121
0.0572,54.7900,9.3884,6.3891,27071.1703
0.0540,54.2400,9.3679,6.3756,27038.5755
0.0481,51.2000,9.2911,6.3276,26327.6907
0.0555,54.7000,9.2289,6.2439,26977.0787
0.0497,51.7500,9.0442,6.2253,26188.6409
0.0513,51.8400,9.0320,6.2330,26148.2963
0.0536,51.1600,9.0777,6.1742,27029.7036
0.0522,51.3000,9.0565,6.2009,26611.9164
0.0569,53.8200,8.3702,6.1080,26471.6663
0.0518,52.2000,8.8672,6.0571,26210.3554
0.0500,52.5800,8.7062,5.9460,25437.9459
0.0515,51.6600,8.8409,5.9837,26090.8754
0.0577,54.1100,8.2315,5.8700,25986.3574
0.0519,52.3800,8.6609,5.8604,25775.4264
0.0511,52.3900,8.7663,5.8543,25632.6871
0.0572,54.2600,8.0729,5.7925,25808.8939
0.0571,54.4200,8.0592,5.7855,25642.6264
0.0577,54.1500,8.0904,5.7894,25845.6811
0.0576,54.3100,7.9861,5.7387,25667.4289
0.0572,54.8900,7.9265,5.7463,25655.9295
0.0576,54.9100,7.9735,5.7045,25643.1830
0.0576,54.9200,7.9022,5.6597,25580.9384
0.0571,55.0500,7.7876,5.6698,25470.5781
0.0576,54.1200,7.7967,5.6542,25617.4694
0.0571,55.0400,7.7928,5.6214,25501.4210
0.0571,55.0400,7.8187,5.6167,25500.1320
0.0576,54.1200,7.8148,5.6030,25603.4526
0.0576,54.1100,7.8135,5.5963,25601.5966
0.0570,54.7800,7.6884,5.5798,25234.3267
0.0570,54.7800,7.7251,5.5790,25234.0885
0.0563,55.0300,7.7421,5.5752,25168.1102
0.0563,55.0300,7.7120,5.5645,25165.1730
0.0563,55.0300,7.7028,5.5554,25162.6856
0.0562,55.4200,7.5692,5.5345,24926.5447
0.0562,55.4200,7.5652,5.5459,24929.6932
0.0562,55.4200,7.5692,5.5325,24926.0187
0.0562,55.4200,7.5559,5.5209,24922.8304
0.0562,55.4200,7.5692,5.5187,24922.2261
0.0562,55.4200,7.5412,5.5056,24918.6240
0.0562,55.4200,7.5719,5.4976,24916.4347
0.0562,55.4200,7.5157,5.4818,24912.1096
0.0562,55.4200,7.5210,5.4762,24910.5785
0.0562,55.4200,7.4955,5.4761,24910.5487
0.0562,55.4500,7.4617,5.4666,24861.1062
0.0562,55.4500,7.4536,5.4655,24860.8129
0.0000,0.2000,0.6325,41.7958,55.0775
0.0000,0.2000,0.6325,11.7415,37.0449
0.0000,0.2000,0.6325,6.3047,33.7828
0.0000,0.2000,0.6325,6.9744,34.1846
0.0000,0.2000,0.6325,12.9541,37.7725
0.0000,0.2000,0.6325,8.4570,35.0742
0.0000,2.0000,0.6000,8.0670,34.8402
0.0000,0.2000,0.6325,8.3379,35.0028
0.0000,0.2000,0.6325,9.1458,35.4875
0.0000,2.0000,0.6000,12.9446,37.7668
0.0000,0.2000,0.6325,15.7294,39.4376
0.0000,0.2000,0.6325,7.6959,34.6176
0.0000,0.2000,0.6325,7.7283,34.6370
0.0000,0.2000,0.6325,16.7449,40.0469
0.0000,0.2000,0.6325,6.5849,33.9509
0.0000,0.2000,0.6325,10.4185,36.2511
0.0000,2.0000,0.6000,4.5339,32.7204
0.0000,0.2000,0.6325,6.0640,33.6384
0.0000,0.2000,0.6325,15.0240,39.0144
0.0000,0.2000,0.6325,6.2733,33.7640
0.0000,0.2000,0.6325,7.4103,34.4462
0.0000,0.2000,0.6325,12.7822,37.6693
0.0000,0.2000,0.6325,9.9206,35.9523
0.0000,0.2000,0.6325,9.1612,35.4967
0.0000,0.2000,0.6325,12.3001,37.3801
0.0000,0.2000,0.6325,16.5694,39.9416
0.0000,0.2000,0.6325,6.8454,34.1072
0.0000,0.2000,0.6325,7.2693,34.3616
0.0000,0.2000,0.6325,12.0774,37.2464
0.0000,0.2000,0.6325,10.8254,36.4952
0.0000,0.2000,0.6325,14.2653,38.5592
0.0000,0.2000,0.6325,7.8377,34.7026
0.0000,0.2000,0.6325,17.7057,40.6234
0.0000,0.2000,0.6325,15.8155,39.4893
0.0000,2.0000,0.6000,8.7191,35.2314
0.0000,0.2000,0.6325,9.0905,35.4543
0.0000,0.2000,0.6325,12.4739,37.4844
0.0000,0.2000,0.6325,6.3500,33.8100
0.0000,0.2000,0.6325,1.0500,30.6300
0.0000,0.2000,0.6325,13.6939,38.2163
0.0000,0.2000,0.6325,11.9972,37.1983
0.0000,0.2000,0.6325,10.8111,36.4867
0.0000,0.2000,0.6325,6.7686,34.0612
0.0000,0.6000,0.4216,3.0778,31.8467
0.0000,0.2000,0.6325,13.2187,37.9312
0.0000,0.5000,0.4216,4.1298,32.4779
0.0000,0.2000,0.6325,6.4892,33.8935
0.0000,0.3000,0.4216,2.5379,31.5228
0.0000,0.2000,0.6325,8.2111,34.9266
0.0000,0.3000,0.4216,3.9244,32.3547
0.0000,0.2000,0.6325,6.5062,33.9037
0.0000,0.6000,0.4216,3.9719,32.3831
0.0000,0.2000,0.6325,7.9947,34.7968
0.0000,0.4000,0.4216,2.7454,31.6472
0.0000,0.2000,0.6325,6.6555,33.9933
0.0000,0.5000,0.4216,3.3759,32.0256
0.0000,0.2000,0.6325,14.2544,38.5526
0.0000,0.4000,0.4216,1.8466,31.1079
0.0000,0.2000,0.6325,14.8138,38.8883
0.0000,0.7000,0.4216,1.2024,30.7214
0.0000,2.0000,0.6000,8.1838,34.9103
0.0000,2.0000,0.6000,8.1838,34.9103
0.0000,0.2000,0.6325,10.3541,36.2125
0.0000,0.6000,0.4216,4.3938,32.6363
0.0000,0.2000,0.6325,7.7742,34.6645
0.0000,0.5000,0.4216,2.8652,31.7191
0.0000,0.2000,0.6325,15.1915,39.1149
0.0000,0.5000,0.4216,2.3849,31.4310
0.0000,0.2000,0.6325,8.0268,34.8161
0.0000,0.6000,0.6325,2.3259,31.3956
0.0000,0.2000,0.6325,7.8473,34.7084
0.0000,0.5000,0.4216,4.2571,32.5542
0.0000,0.2000,0.6325,7.6900,34.6140
0.0000,0.2000,0.6325,15.3724,39.2235
0.0000,0.2000,0.6325,10.8297,36.4978
0.0000,0.2000,0.6325,10.9849,36.5909
0.0000,0.2000,0.6325,5.7537,33.4522
0.0000,0.2000,0.6325,3.5191,32.1115
0.0000,0.2000,0.6325,20.5407,42.3244
0.0000,0.2000,0.6325,12.9241,37.7544
0.0000,0.2000,0.6325,9.3995,35.6397
0.0000,0.9000,0.4216,3.3584,32.0150
0.0000,0.2000,0.6325,12.5752,37.5451
0.0000,0.7000,0.6325,5.1045,33.0627
0.0000,0.2000,0.6325,13.7283,38.2370
0.0000,0.8000,0.4216,2.9194,31.7516
0.0000,0.2000,0.6325,11.4302,36.8581
0.0000,0.9000,0.4216,1.9044,31.1426
0.0000,2.0000,0.6000,11.9324,37.1594
0.0000,2.0000,0.6000,11.9324,37.1594
0.0000,0.2000,0.6325,9.2114,35.5268
0.0000,0.7000,0.4216,4.7532,32.8519
0.0000,0.2000,0.6325,13.6610,38.1966
0.0000,1.0000,0.4216,6.2853,33.7712
